review_id,clinic_id,clinic_name,state,region,dog_breed,cat_breed,fish_breed,bird_breed,treatment_cost,wait_time,recommended,,,,,,,,,,
3479,C-8890710,Novartis Consumer Health Pet and Animal Emerging Clinic,TX,South,,,,,97,13,1,,,,,,,,,,
3480,C-1180448,HOMEOLAB USA Pet and Animal Emerging Clinic,IA,West,Boxer,,Cory Catfish,African Gray Parrot,118,16,1,,,,,,,,,,
3481,C-2606141,Genzyme Pet and Animal Emerging Clinic,OR,South,Bulldog,,,,178,28,0,,,,,,,,,,
3482,C-8021177,Western Family Foods Pet and Animal Emerging Clinic,MN,South,German Shepherd,Sphynx,,,74,24,1,,,,,,,,,,
3483,C-9661319,Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,DC,Northeast,Labrador Retriever,Persian,Angelfish,African Gray Parrot,144,13,1,,,,,,,,,,
3484,C-1932107,Dolgencorp Pet and Animal Emerging Clinic,LA,South,,Maine Coone,Goldfish,Parrotlet,127,19,1,,,,,,,,,,
3485,C-2858310,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,,,,,76,10,1,,,,,,,,,,
3486,C-4761042,Heckman Healthcare Service & Supplies Pet and Animal Emerging Clinic,CA,West,,,,,125,14,1,,,,,,,,,,
3487,C-9528941,Cobalt Laboratories Pet and Animal Emerging Clinic,NC,West,,,,,137,17,1,,,,,,,,,,
3488,C-1220473,Coastal Welding Supply Pet and Animal Emerging Clinic,NV,Northeast,Golden Retriever,,,,130,27,0,,,,,,,,,,
3489,C-8273749,Valu Merchandisers Pet and Animal Emerging Clinic,OK,Midwest,Bulldog,,,,101,24,1,,,,,,,,,,
3490,C-1300637,Airgas-West Pet and Animal Emerging Clinic,CO,West,Golden Retriever,,Betta Fish,Finch,128,9,1,,,,,,,,,,
3491,C-5476343,Dolgencorp Pet and Animal Emerging Clinic,VA,West,,Persian,,,143,14,1,,,,,,,,,,
3492,C-0237977,CVS Pharmacy Pet and Animal Emerging Clinic,MD,Northeast,,,,,71,23,1,,,,,,,,,,
3493,C-2927333,Cardinal Pet and Animal Emerging Clinic,CA,West,Bulldog,Siamese,,,117,22,1,,,,,,,,,,
3494,C-4161281,PD-Rx Pharmaceuticals Pet and Animal Emerging Clinic,TX,South,,,,,91,16,1,,,,,,,,,,
3495,C-5970748,Prime Enterprises Pet and Animal Emerging Clinic,CO,West,Boxer,American Bobtail,,,161,22,1,,,,,,,,,,
3496,C-7650240,Boca Pharmacal Pet and Animal Emerging Clinic,TX,South,,,,,155,12,1,,,,,,,,,,
3497,C-1484172,Topco Associates Pet and Animal Emerging Clinic,NM,Northeast,,,,,133,17,1,,,,,,,,,,
3498,C-6941229,Walgreens,IA,West,Beagle,,,,118,13,1,,,,,,,,,,
3499,C-7258806,Mylan Institutional Pet and Animal Emerging Clinic,CA,West,Beagle,,,,135,18,1,,,,,,,,,,
3500,C-6692908,Pharmacia and Upjohn Pet and Animal Emerging Clinic,OK,Midwest,,,,,139,37,0,,,,,,,,,,
3501,C-9744420,Taro Pharmaceuticals U.S.A. Pet and Animal Emerging Clinic,NE,West,Labrador Retriever,,,,137,10,1,,,,,,,,,,
3502,C-8350481,DSHealthcare,MA,South,,American Shorthair,,,124,18,1,,,,,,,,,,
3503,C-0677076,CVS Pharmacy Pet and Animal Emerging Clinic,NJ,Northeast,,,,,144,23,1,,,,,,,,,,
3504,C-5657240,Pfizer Laboratories Div Pfizer Pet and Animal Emerging Clinic,NJ,Northeast,Beagle,,,,160,19,1,,,,,,,,,,
3505,C-8471630,The Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,MI,Northeast,,,Angelfish,Lovebird,123,22,1,,,,,,,,,,
3506,C-2171304,NCS HealthCare of KY Inc dba Vangard Pet and Animal Emerging Clinic,VA,West,,,,,64,18,1,,,,,,,,,,
3507,C-7680367,Access Business Group Pet and Animal Emerging Clinic,ID,West,Beagle,,,,99,17,1,,,,,,,,,,
3508,C-8185040,L Perrigo Pet and Animal Emerging Clinic,DC,Northeast,German Shepherd,,,,78,22,1,,,,,,,,,,
3509,C-7173048,Empack,CO,West,Yorkshire Terrier,,,,111,19,1,,,,,,,,,,
3510,C-4460888,Pharmacia and Upjohn Pet and Animal Emerging Clinic,MD,Northeast,,,,,109,31,0,,,,,,,,,,
3511,C-3982906,WOCKHARDT Pet and Animal Emerging Clinic,VA,West,Boxer,American Shorthair,,,102,19,1,,,,,,,,,,
3512,C-6796356,Solco healthcare U.S. Pet and Animal Emerging Clinic,NY,Northeast,Golden Retriever,,,,113,23,1,,,,,,,,,,
3513,C-2227409,Delon Laboratories (1990) Pet and Animal Emerging Clinic,MS,West,Yorkshire Terrier,,,,118,30,0,,,,,,,,,,
3514,C-9268257,Amerisource Pet and Animal Emerging Clinic,CT,Northeast,Boxer,,,,142,17,1,,,,,,,,,,
3515,C-9629736,U.S. Pet and Animal Emerging Clinic,PA,West,Yorkshire Terrier,,,,132,16,1,,,,,,,,,,
3516,C-5601285,SJ Creations Pet and Animal Emerging Clinic,NJ,Northeast,,Siamese,,,129,22,1,,,,,,,,,,
3517,C-4023413,Fresenius Kabi USA Pet and Animal Emerging Clinic,IN,West,Labrador Retriever,,,,83,13,1,,,,,,,,,,
3518,C-7363300,Allergy Laboratories Pet and Animal Emerging Clinic,CA,West,,,,,93,23,1,,,,,,,,,,
3519,C-5814177,Mechanical Servants Pet and Animal Emerging Clinic,DC,Northeast,Boxer,,,,97,23,1,,,,,,,,,,
3520,C-7186775,Kmart Pet and Animal Emerging Clinic,DC,Northeast,Yorkshire Terrier,,,,142,24,1,,,,,,,,,,
3521,C-7355717,American Health Pet and Animal Emerging Clinic,FL,South,Labrador Retriever,Scottish Fold,,,162,17,1,,,,,,,,,,
3522,C-4668812,Physicians Total Care Pet and Animal Emerging Clinic,TN,South,,American Shorthair,,,160,24,1,,,,,,,,,,
3523,C-1375667,Whisk Products Pet and Animal Emerging Clinic,OK,Midwest,Golden Retriever,,,,123,14,1,,,,,,,,,,
3524,C-0190273,Alaven Pharmaceutical Pet and Animal Emerging Clinic,FL,South,Yorkshire Terrier,Scottish Fold,,,162,20,1,,,,,,,,,,
3525,C-3829341,Walgreens,CA,West,Yorkshire Terrier,,,,108,22,1,,,,,,,,,,
3526,C-7183156,Conopco Inc. d/b/a Pet and Animal Emerging Clinic,OR,South,Beagle,,,,72,15,1,,,,,,,,,,
3527,C-3213706,Physicians Total Care Pet and Animal Emerging Clinic,OR,South,Beagle,American Shorthair,,,86,18,1,,,,,,,,,,
3528,C-6914919,McKesson Packaging Serivces a business unit of McKesson Pet and Animal Emerging Clinic,TX,South,Beagle,,,,160,17,1,,,,,,,,,,
3529,C-8336775,RITE AID Pet and Animal Emerging Clinic,NY,Northeast,,,,,142,20,1,,,,,,,,,,
3530,C-5438026,SHISEIDO AMERICA Pet and Animal Emerging Clinic,WV,South,,,,,152,22,1,,,,,,,,,,
3531,C-5714113,Agbanga Karite LLC / EveryDay Shea / Alaffia Sustainable Skin Pet and Animal Emerging Clinic,IA,West,Yorkshire Terrier,,,,101,27,0,,,,,,,,,,
3532,C-4093014,Greenstone Pet and Animal Emerging Clinic,VA,West,Beagle,,,,88,14,1,,,,,,,,,,
3533,C-4801579,Energique Pet and Animal Emerging Clinic,TX,South,Beagle,American Shorthair,,,79,18,1,,,,,,,,,,
3534,C-6388141,Meditrend Inc. DBA Progena Professional Pet and Animal Emerging Clinic,TX,South,Golden Retriever,American Shorthair,,,126,16,1,,,,,,,,,,
3535,C-0272807,St Marys Medical Park Pet and Animal Emerging Clinic,CA,West,,Scottish Fold,,,115,23,1,,,,,,,,,,
3536,C-2860760,Physicians Total Care Pet and Animal Emerging Clinic,OH,Northeast,German Shepherd,,,,95,24,1,,,,,,,,,,
3537,C-7129435,LG Household and Healthcare Pet and Animal Emerging Clinic,FL,South,Labrador Retriever,American Bobtail,,,136,10,1,,,,,,,,,,
3538,C-0360448,REMEDYREPACK Pet and Animal Emerging Clinic,IN,West,,,Goldfish,Dove,137,25,0,,,,,,,,,,
3539,C-3337444,Barr Laboratories Pet and Animal Emerging Clinic,IL,West,Beagle,,,,152,19,1,,,,,,,,,,
3540,C-4225828,Nelco Laboratories Pet and Animal Emerging Clinic,RI,Northeast,Boxer,,,,129,27,0,,,,,,,,,,
3541,C-5741001,AvKARE Pet and Animal Emerging Clinic,KS,South,,,,,127,21,1,,,,,,,,,,
3542,C-6575705,Vivier Pharma Pet and Animal Emerging Clinic,AK,#N/A,,,,,140,20,1,,,,,,,,,,
3543,C-6026626,Mycone Dental Supply Co. Inc DBA Keystone Industries and Deepak Products Pet and Animal Emerging Clinic,FL,South,Yorkshire Terrier,,,,147,11,1,,,,,,,,,,
3544,C-4936699,Alvogen Pet and Animal Emerging Clinic,OK,Midwest,Labrador Retriever,,Angelfish,Finch,139,16,1,,,,,,,,,,
3545,C-6864956,Ningbo Meiduo General Products Co. Pet and Animal Emerging Clinic,FL,South,Golden Retriever,,,,141,20,1,,,,,,,,,,
3546,C-4080038,Lake Erie Medical DBA Quality Care Products Pet and Animal Emerging Clinic,AZ,West,,,,,74,20,1,,,,,,,,,,
3547,C-6902175,SESVALIA USA Pet and Animal Emerging Clinic,AZ,West,Labrador Retriever,,,,160,20,1,,,,,,,,,,
3548,C-0303641,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,Beagle,,,,160,23,1,,,,,,,,,,
3549,C-7094024,Jubilant HollisterStier Pet and Animal Emerging Clinic,NC,West,Boxer,,,,122,20,1,,,,,,,,,,
3550,C-9070137,Laboratoires Clarins Pet and Animal Emerging Clinic,NV,Northeast,,,,,168,28,0,,,,,,,,,,
3551,C-8822018,MAKEUP ART Pet and Animal Emerging Clinic,CA,West,Golden Retriever,,Goldfish,Lovebird,97,8,1,,,,,,,,,,
3552,C-5030646,Physicians Total Care Pet and Animal Emerging Clinic,NY,Northeast,,Scottish Fold,,,104,24,1,,,,,,,,,,
3553,C-0905807,West-ward Pharmaceutical Pet and Animal Emerging Clinic,GA,South,Yorkshire Terrier,American Shorthair,,,112,26,0,,,,,,,,,,
3554,C-2118723,Markwins Beauty Products Pet and Animal Emerging Clinic,WI,South,,,,,144,13,1,,,,,,,,,,
3555,C-5117804,NASH-FINCH Pet and Animal Emerging Clinic,IL,West,Yorkshire Terrier,Siamese,,,156,21,1,,,,,,,,,,
3556,C-0007799,Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,PA,West,,,,,92,23,1,,,,,,,,,,
3557,C-7032303,Cephalon Pet and Animal Emerging Clinic,DC,Northeast,German Shepherd,,,,165,21,1,,,,,,,,,,
3558,C-4646107,STAT Rx USA Pet and Animal Emerging Clinic,NY,Northeast,,,,,171,24,1,,,,,,,,,,
3559,C-0009958,Colgate Oral Pharmaceuticals Pet and Animal Emerging Clinic,OK,Midwest,,,,,178,25,0,,,,,,,,,,
3560,C-2961266,B. Braun Medical Pet and Animal Emerging Clinic,FL,South,,,,,120,16,1,,,,,,,,,,
3561,C-5284095,Sandoz Pet and Animal Emerging Clinic,AZ,West,,,Cory Catfish,Parrotlet,123,15,1,,,,,,,,,,
3562,C-4266841,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,,,,,103,20,1,,,,,,,,,,
3563,C-4563046,AAA Pharmaceutical Pet and Animal Emerging Clinic,IL,West,,,,,103,24,1,,,,,,,,,,
3564,C-3060634,Cargo Cosmetics Pet and Animal Emerging Clinic,CA,West,Bulldog,,,,162,24,1,,,,,,,,,,
3565,C-1765085,Sandoz Pet and Animal Emerging Clinic,FL,South,Beagle,,,,131,32,0,,,,,,,,,,
3566,C-8640799,Bliss World Pet and Animal Emerging Clinic,OH,Northeast,,,,,129,22,1,,,,,,,,,,
3567,C-8522107,Apotex Pet and Animal Emerging Clinic,VA,West,,American Bobtail,,,60,23,1,,,,,,,,,,
3568,C-0258802,Amneal Pharmaceuticals of New York Pet and Animal Emerging Clinic,IN,West,Boxer,,,,101,9,1,,,,,,,,,,
3569,C-1184498,Reckitt Benckiser Pet and Animal Emerging Clinic,WV,South,,,,,109,27,0,,,,,,,,,,
3570,C-5679975,Kareway Product Pet and Animal Emerging Clinic,WI,South,Bulldog,American Bobtail,,,86,15,1,,,,,,,,,,
3571,C-7407663,Mylan Pharmaceuticals Pet and Animal Emerging Clinic,TX,South,,,Angelfish,Parrotlet,82,16,1,,,,,,,,,,
3572,C-3261951,ALK-Abello Pet and Animal Emerging Clinic,CA,West,,,,,140,27,0,,,,,,,,,,
3573,C-6963787,U.S. Pet and Animal Emerging Clinic,CA,West,,Sphynx,,,151,18,1,,,,,,,,,,
3574,C-2207742,Natural Health Pet and Animal Emerging Clinic,MA,South,Beagle,,Guppy,Parrotlet,171,23,1,,,,,,,,,,
3575,C-5248067,Physicians Total Care Pet and Animal Emerging Clinic,TX,South,Golden Retriever,,,,135,14,1,,,,,,,,,,
3576,C-4274952,Physicians Total Care Pet and Animal Emerging Clinic,MN,South,,American Bobtail,,,86,19,1,,,,,,,,,,
3577,C-2706989,Washington Homeopathic Pet and Animal Emerging Clinic,OH,Northeast,Boxer,,,,96,18,1,,,,,,,,,,
3578,C-8890710,Novartis Consumer Health Pet and Animal Emerging Clinic,TX,South,German Shepherd,,,,154,27,0,,,,,,,,,,
3579,C-1180448,HOMEOLAB USA Pet and Animal Emerging Clinic,IA,West,,,,,110,18,1,,,,,,,,,,
3580,C-2606141,Genzyme Pet and Animal Emerging Clinic,OR,South,Beagle,,,,199,18,1,,,,,,,,,,
3581,C-8021177,Western Family Foods Pet and Animal Emerging Clinic,MN,South,Beagle,,,,133,23,1,,,,,,,,,,
3582,C-9661319,Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,DC,Northeast,Boxer,,,,141,28,0,,,,,,,,,,
3583,C-1932107,Dolgencorp Pet and Animal Emerging Clinic,LA,South,,American Shorthair,,,126,12,1,,,,,,,,,,
3584,C-2858310,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,German Shepherd,,,,97,18,1,,,,,,,,,,
3585,C-4761042,Heckman Healthcare Service & Supplies Pet and Animal Emerging Clinic,CA,West,Yorkshire Terrier,,,,130,32,0,,,,,,,,,,
3586,C-9528941,Cobalt Laboratories Pet and Animal Emerging Clinic,NC,West,,,,,99,13,1,,,,,,,,,,
3587,C-1220473,Coastal Welding Supply Pet and Animal Emerging Clinic,NV,Northeast,,,,,137,23,1,,,,,,,,,,
3588,C-8273749,Valu Merchandisers Pet and Animal Emerging Clinic,OK,Midwest,German Shepherd,,,,143,26,0,,,,,,,,,,
3589,C-1300637,Airgas-West Pet and Animal Emerging Clinic,CO,West,,,Guppy,Finch,149,23,1,,,,,,,,,,
3590,C-5476343,Dolgencorp Pet and Animal Emerging Clinic,VA,West,Boxer,,,,147,26,0,,,,,,,,,,
3591,C-0237977,CVS Pharmacy Pet and Animal Emerging Clinic,MD,Northeast,Boxer,,,,66,14,1,,,,,,,,,,
3592,C-2927333,Cardinal Pet and Animal Emerging Clinic,CA,West,,,,,89,11,1,,,,,,,,,,
3593,C-4161281,PD-Rx Pharmaceuticals Pet and Animal Emerging Clinic,TX,South,,,,,110,5,1,,,,,,,,,,
3594,C-5970748,Prime Enterprises Pet and Animal Emerging Clinic,CO,West,Labrador Retriever,,,,166,21,1,,,,,,,,,,
3595,C-7650240,Boca Pharmacal Pet and Animal Emerging Clinic,TX,South,Boxer,,,,77,21,1,,,,,,,,,,
3596,C-1484172,Topco Associates Pet and Animal Emerging Clinic,NM,Northeast,,,,,111,17,1,,,,,,,,,,
3597,C-6941229,Walgreens,IA,West,,,,,73,14,1,,,,,,,,,,
3598,C-7258806,Mylan Institutional Pet and Animal Emerging Clinic,CA,West,Golden Retriever,,,,101,29,0,,,,,,,,,,
3599,C-6692908,Pharmacia and Upjohn Pet and Animal Emerging Clinic,OK,Midwest,,,,,155,20,1,,,,,,,,,,
3600,C-9744420,Taro Pharmaceuticals U.S.A. Pet and Animal Emerging Clinic,NE,West,Beagle,,,,180,20,1,,,,,,,,,,
3601,C-8350481,DSHealthcare,MA,South,German Shepherd,,,,188,19,1,,,,,,,,,,
3602,C-0677076,CVS Pharmacy Pet and Animal Emerging Clinic,NJ,Northeast,Boxer,,,,100,20,1,,,,,,,,,,
3603,C-5657240,Pfizer Laboratories Div Pfizer Pet and Animal Emerging Clinic,NJ,Northeast,,,,,134,24,1,,,,,,,,,,
3604,C-8471630,The Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,MI,Northeast,German Shepherd,,,,150,17,1,,,,,,,,,,
3605,C-2171304,NCS HealthCare of KY Inc dba Vangard Pet and Animal Emerging Clinic,VA,West,Labrador Retriever,Persian,,,128,21,1,,,,,,,,,,
3606,C-7680367,Access Business Group Pet and Animal Emerging Clinic,ID,West,,,Guppy,Lovebird,166,28,0,,,,,,,,,,
3607,C-8185040,L Perrigo Pet and Animal Emerging Clinic,DC,Northeast,German Shepherd,,,,116,21,1,,,,,,,,,,
3608,C-7173048,Empack,CO,West,Golden Retriever,,,,135,18,1,,,,,,,,,,
3609,C-4460888,Pharmacia and Upjohn Pet and Animal Emerging Clinic,MD,Northeast,,,,,96,22,1,,,,,,,,,,
3610,C-3982906,WOCKHARDT Pet and Animal Emerging Clinic,VA,West,Boxer,,,,89,25,1,,,,,,,,,,
3611,C-6796356,Solco healthcare U.S. Pet and Animal Emerging Clinic,NY,Northeast,Beagle,,Guppy,Parrotlet,146,19,1,,,,,,,,,,
3612,C-2227409,Delon Laboratories (1990) Pet and Animal Emerging Clinic,MS,West,Bulldog,,,,91,22,1,,,,,,,,,,
3613,C-9268257,Amerisource Pet and Animal Emerging Clinic,CT,Northeast,Labrador Retriever,,,,154,9,1,,,,,,,,,,
3614,C-9629736,U.S. Pet and Animal Emerging Clinic,PA,West,Yorkshire Terrier,,,,102,24,1,,,,,,,,,,
3615,C-5601285,SJ Creations Pet and Animal Emerging Clinic,NJ,Northeast,Yorkshire Terrier,Persian,,,90,26,1,,,,,,,,,,
3616,C-4023413,Fresenius Kabi USA Pet and Animal Emerging Clinic,IN,West,Golden Retriever,,,,154,16,1,,,,,,,,,,
3617,C-7363300,Allergy Laboratories Pet and Animal Emerging Clinic,CA,West,Yorkshire Terrier,,,,90,19,1,,,,,,,,,,
3618,C-5814177,Mechanical Servants Pet and Animal Emerging Clinic,DC,Northeast,Boxer,,,,154,18,1,,,,,,,,,,
3619,C-7186775,Kmart Pet and Animal Emerging Clinic,DC,Northeast,,,,,148,22,1,,,,,,,,,,
3620,C-7355717,American Health Pet and Animal Emerging Clinic,FL,South,,,,,94,22,1,,,,,,,,,,
3621,C-4668812,Physicians Total Care Pet and Animal Emerging Clinic,TN,South,,,,,156,18,1,,,,,,,,,,
3622,C-1375667,Whisk Products Pet and Animal Emerging Clinic,OK,Midwest,German Shepherd,Siamese,,,114,23,1,,,,,,,,,,
3623,C-0190273,Alaven Pharmaceutical Pet and Animal Emerging Clinic,FL,South,,American Bobtail,,,144,15,1,,,,,,,,,,
3624,C-3829341,Walgreens,CA,West,Beagle,,,,97,23,1,,,,,,,,,,
3625,C-7183156,Conopco Inc. d/b/a Pet and Animal Emerging Clinic,OR,South,Yorkshire Terrier,,,,145,19,1,,,,,,,,,,
3626,C-3213706,Physicians Total Care Pet and Animal Emerging Clinic,OR,South,Beagle,,,,126,30,0,,,,,,,,,,
3627,C-6914919,McKesson Packaging Serivces a business unit of McKesson Pet and Animal Emerging Clinic,TX,South,Golden Retriever,,Angelfish,African Gray Parrot,115,26,0,,,,,,,,,,
3628,C-8336775,RITE AID Pet and Animal Emerging Clinic,NY,Northeast,Beagle,,,,132,13,1,,,,,,,,,,
3629,C-5438026,SHISEIDO AMERICA Pet and Animal Emerging Clinic,WV,South,,Persian,,,124,26,0,,,,,,,,,,
3630,C-5714113,Agbanga Karite LLC / EveryDay Shea / Alaffia Sustainable Skin Pet and Animal Emerging Clinic,IA,West,Boxer,,,,77,16,1,,,,,,,,,,
3631,C-4093014,Greenstone Pet and Animal Emerging Clinic,VA,West,Bulldog,,,,125,14,1,,,,,,,,,,
3632,C-4801579,Energique Pet and Animal Emerging Clinic,TX,South,Labrador Retriever,Siamese,,,142,17,1,,,,,,,,,,
3633,C-6388141,Meditrend Inc. DBA Progena Professional Pet and Animal Emerging Clinic,TX,South,,,,,153,18,1,,,,,,,,,,
3634,C-0272807,St Marys Medical Park Pet and Animal Emerging Clinic,CA,West,Labrador Retriever,,,,161,17,1,,,,,,,,,,
3635,C-2860760,Physicians Total Care Pet and Animal Emerging Clinic,OH,Northeast,,Siamese,,,125,18,1,,,,,,,,,,
3636,C-7129435,LG Household and Healthcare Pet and Animal Emerging Clinic,FL,South,,Persian,,,143,21,1,,,,,,,,,,
3637,C-0360448,REMEDYREPACK Pet and Animal Emerging Clinic,IN,West,Yorkshire Terrier,,,,102,25,0,,,,,,,,,,
3638,C-3337444,Barr Laboratories Pet and Animal Emerging Clinic,IL,West,,Persian,,,119,19,1,,,,,,,,,,
3639,C-4225828,Nelco Laboratories Pet and Animal Emerging Clinic,RI,Northeast,Boxer,,,,64,20,1,,,,,,,,,,
3640,C-5741001,AvKARE Pet and Animal Emerging Clinic,KS,South,,Maine Coone,,,82,13,1,,,,,,,,,,
3641,C-6575705,Vivier Pharma Pet and Animal Emerging Clinic,AK,#N/A,,,,,82,19,1,,,,,,,,,,
3642,C-6026626,Mycone Dental Supply Co. Inc DBA Keystone Industries and Deepak Products Pet and Animal Emerging Clinic,FL,South,,American Shorthair,,,97,22,1,,,,,,,,,,
3643,C-4936699,Alvogen Pet and Animal Emerging Clinic,OK,Midwest,,,,,118,20,1,,,,,,,,,,
3644,C-6864956,Ningbo Meiduo General Products Co. Pet and Animal Emerging Clinic,FL,South,,,,,114,22,1,,,,,,,,,,
3645,C-4080038,Lake Erie Medical DBA Quality Care Products Pet and Animal Emerging Clinic,AZ,West,Boxer,,,,139,24,1,,,,,,,,,,
3646,C-6902175,SESVALIA USA Pet and Animal Emerging Clinic,AZ,West,Bulldog,Siamese,,,96,20,1,,,,,,,,,,
3647,C-0303641,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,,,,,83,28,1,,,,,,,,,,
3648,C-7094024,Jubilant HollisterStier Pet and Animal Emerging Clinic,NC,West,Yorkshire Terrier,,,,82,13,1,,,,,,,,,,
3649,C-9070137,Laboratoires Clarins Pet and Animal Emerging Clinic,NV,Northeast,Bulldog,,,,90,17,1,,,,,,,,,,
3650,C-8822018,MAKEUP ART Pet and Animal Emerging Clinic,CA,West,,Maine Coone,,,113,25,0,,,,,,,,,,
3651,C-5030646,Physicians Total Care Pet and Animal Emerging Clinic,NY,Northeast,Golden Retriever,,,,111,26,0,,,,,,,,,,
3652,C-0905807,West-ward Pharmaceutical Pet and Animal Emerging Clinic,GA,South,German Shepherd,,,,128,19,1,,,,,,,,,,
3653,C-2118723,Markwins Beauty Products Pet and Animal Emerging Clinic,WI,South,,American Bobtail,,,116,13,1,,,,,,,,,,
3654,C-5117804,NASH-FINCH Pet and Animal Emerging Clinic,IL,West,German Shepherd,Scottish Fold,,,71,33,1,,,,,,,,,,
3655,C-0007799,Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,PA,West,Golden Retriever,,,,142,17,1,,,,,,,,,,
3656,C-7032303,Cephalon Pet and Animal Emerging Clinic,DC,Northeast,,,,,136,21,1,,,,,,,,,,
3657,C-4646107,STAT Rx USA Pet and Animal Emerging Clinic,NY,Northeast,German Shepherd,,,,129,17,1,,,,,,,,,,
3658,C-0009958,Colgate Oral Pharmaceuticals Pet and Animal Emerging Clinic,OK,Midwest,Beagle,,,,101,14,1,,,,,,,,,,
3659,C-2961266,B. Braun Medical Pet and Animal Emerging Clinic,FL,South,German Shepherd,Sphynx,,,152,27,0,,,,,,,,,,
3660,C-5284095,Sandoz Pet and Animal Emerging Clinic,AZ,West,Yorkshire Terrier,,,,155,24,1,,,,,,,,,,
3661,C-4266841,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,,,Goldfish,African Gray Parrot,161,29,0,,,,,,,,,,
3662,C-4563046,AAA Pharmaceutical Pet and Animal Emerging Clinic,IL,West,Labrador Retriever,,,,139,11,1,,,,,,,,,,
3663,C-3060634,Cargo Cosmetics Pet and Animal Emerging Clinic,CA,West,,,,,127,24,1,,,,,,,,,,
3664,C-1765085,Sandoz Pet and Animal Emerging Clinic,FL,South,German Shepherd,American Shorthair,,,108,27,0,,,,,,,,,,
3665,C-8640799,Bliss World Pet and Animal Emerging Clinic,OH,Northeast,,,Angelfish,Lovebird,122,22,1,,,,,,,,,,
3666,C-8522107,Apotex Pet and Animal Emerging Clinic,VA,West,,,,,180,11,1,,,,,,,,,,
3667,C-0258802,Amneal Pharmaceuticals of New York Pet and Animal Emerging Clinic,IN,West,,,,,138,23,1,,,,,,,,,,
3668,C-1184498,Reckitt Benckiser Pet and Animal Emerging Clinic,WV,South,Golden Retriever,Persian,,,99,17,1,,,,,,,,,,
3669,C-5679975,Kareway Product Pet and Animal Emerging Clinic,WI,South,German Shepherd,American Bobtail,,,154,20,1,,,,,,,,,,
3670,C-7407663,Mylan Pharmaceuticals Pet and Animal Emerging Clinic,TX,South,Beagle,,,,91,17,1,,,,,,,,,,
3671,C-3261951,ALK-Abello Pet and Animal Emerging Clinic,CA,West,Golden Retriever,,,,117,23,1,,,,,,,,,,
3672,C-6963787,U.S. Pet and Animal Emerging Clinic,CA,West,Yorkshire Terrier,,,,110,17,1,,,,,,,,,,
3673,C-2207742,Natural Health Pet and Animal Emerging Clinic,MA,South,,,,,99,15,1,,,,,,,,,,
3674,C-5248067,Physicians Total Care Pet and Animal Emerging Clinic,TX,South,,Siamese,,,191,13,1,,,,,,,,,,
3675,C-4274952,Physicians Total Care Pet and Animal Emerging Clinic,MN,South,,,,,115,14,1,,,,,,,,,,
3676,C-2706989,Washington Homeopathic Pet and Animal Emerging Clinic,OH,Northeast,,American Bobtail,,,77,22,1,,,,,,,,,,
3677,C-8890710,Novartis Consumer Health Pet and Animal Emerging Clinic,TX,South,Labrador Retriever,,,,82,17,1,,,,,,,,,,
3678,C-1180448,HOMEOLAB USA Pet and Animal Emerging Clinic,IA,West,,,,,151,21,1,,,,,,,,,,
3679,C-2606141,Genzyme Pet and Animal Emerging Clinic,OR,South,Beagle,,,,79,27,1,,,,,,,,,,
3680,C-8021177,Western Family Foods Pet and Animal Emerging Clinic,MN,South,Labrador Retriever,,,,107,27,0,,,,,,,,,,
3681,C-9661319,Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,DC,Northeast,German Shepherd,Siamese,,,87,22,1,,,,,,,,,,
3682,C-1932107,Dolgencorp Pet and Animal Emerging Clinic,LA,South,Golden Retriever,,,,123,22,1,,,,,,,,,,
3683,C-2858310,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,German Shepherd,,,,181,17,1,,,,,,,,,,
3684,C-4761042,Heckman Healthcare Service & Supplies Pet and Animal Emerging Clinic,CA,West,,,Guppy,Finch,95,14,1,,,,,,,,,,
3685,C-9528941,Cobalt Laboratories Pet and Animal Emerging Clinic,NC,West,Boxer,,,,73,21,1,,,,,,,,,,
3686,C-1220473,Coastal Welding Supply Pet and Animal Emerging Clinic,NV,Northeast,,,,,84,15,1,,,,,,,,,,
3687,C-8273749,Valu Merchandisers Pet and Animal Emerging Clinic,OK,Midwest,,Persian,Goldfish,Finch,110,21,1,,,,,,,,,,
3688,C-1300637,Airgas-West Pet and Animal Emerging Clinic,CO,West,,,,,138,25,0,,,,,,,,,,
3689,C-5476343,Dolgencorp Pet and Animal Emerging Clinic,VA,West,Beagle,Sphynx,,,106,23,1,,,,,,,,,,
3690,C-0237977,CVS Pharmacy Pet and Animal Emerging Clinic,MD,Northeast,,Sphynx,,,138,21,1,,,,,,,,,,
