review_id,clinic_id,clinic_name,state,region,dog_breed,cat_breed,fish_breed,bird_breed,treatment_cost,wait_time,recommended,,,,,,,,,,
8675,C-4274952,Physicians Total Care Pet and Animal Emerging Clinic,MN,South,German Shepherd,Scottish Fold,,,130,23,1,,,,,,,,,,
8676,C-2706989,Washington Homeopathic Pet and Animal Emerging Clinic,OH,Northeast,,American Bobtail,,,130,23,1,,,,,,,,,,
8677,C-8890710,Novartis Consumer Health Pet and Animal Emerging Clinic,TX,South,Bulldog,,Goldfish,African Gray Parrot,90,20,1,,,,,,,,,,
8678,C-1180448,HOMEOLAB USA Pet and Animal Emerging Clinic,IA,West,Golden Retriever,,,,73,20,1,,,,,,,,,,
8679,C-2606141,Genzyme Pet and Animal Emerging Clinic,OR,South,,Scottish Fold,,,48,27,1,,,,,,,,,,
8680,C-8021177,Western Family Foods Pet and Animal Emerging Clinic,MN,South,Beagle,,,,106,22,1,,,,,,,,,,
8681,C-9661319,Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,DC,Northeast,Bulldog,American Shorthair,,,88,18,1,,,,,,,,,,
8682,C-1932107,Dolgencorp Pet and Animal Emerging Clinic,LA,South,,,,,158,17,1,,,,,,,,,,
8683,C-2858310,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,German Shepherd,American Bobtail,,,116,19,1,,,,,,,,,,
8684,C-4761042,Heckman Healthcare Service & Supplies Pet and Animal Emerging Clinic,CA,West,Labrador Retriever,,Guppy,African Gray Parrot,149,16,1,,,,,,,,,,
8685,C-9528941,Cobalt Laboratories Pet and Animal Emerging Clinic,NC,West,Yorkshire Terrier,,,,131,21,1,,,,,,,,,,
8686,C-1220473,Coastal Welding Supply Pet and Animal Emerging Clinic,NV,Northeast,,,,,148,27,0,,,,,,,,,,
8687,C-8273749,Valu Merchandisers Pet and Animal Emerging Clinic,OK,Midwest,Yorkshire Terrier,,,,116,11,1,,,,,,,,,,
8688,C-1300637,Airgas-West Pet and Animal Emerging Clinic,CO,West,Boxer,,,,135,22,1,,,,,,,,,,
8689,C-5476343,Dolgencorp Pet and Animal Emerging Clinic,VA,West,,Maine Coone,,,123,19,1,,,,,,,,,,
8690,C-0237977,CVS Pharmacy Pet and Animal Emerging Clinic,MD,Northeast,Boxer,,,,94,21,1,,,,,,,,,,
8691,C-2927333,Cardinal Pet and Animal Emerging Clinic,CA,West,Bulldog,,,,168,23,1,,,,,,,,,,
8692,C-4161281,PD-Rx Pharmaceuticals Pet and Animal Emerging Clinic,TX,South,Golden Retriever,,Goldfish,Finch,134,23,1,,,,,,,,,,
8693,C-5970748,Prime Enterprises Pet and Animal Emerging Clinic,CO,West,,American Shorthair,,,144,19,1,,,,,,,,,,
8694,C-7650240,Boca Pharmacal Pet and Animal Emerging Clinic,TX,South,Yorkshire Terrier,Persian,,,149,26,0,,,,,,,,,,
8695,C-1484172,Topco Associates Pet and Animal Emerging Clinic,NM,Northeast,Bulldog,Scottish Fold,,,83,20,1,,,,,,,,,,
8696,C-6941229,Walgreens,IA,West,,Persian,Guppy,Parrotlet,125,21,1,,,,,,,,,,
8697,C-7258806,Mylan Institutional Pet and Animal Emerging Clinic,CA,West,,Scottish Fold,,,77,21,1,,,,,,,,,,
8698,C-6692908,Pharmacia and Upjohn Pet and Animal Emerging Clinic,OK,Midwest,Boxer,,,,68,15,1,,,,,,,,,,
8699,C-9744420,Taro Pharmaceuticals U.S.A. Pet and Animal Emerging Clinic,NE,West,Labrador Retriever,Sphynx,,,109,15,1,,,,,,,,,,
8700,C-8350481,DSHealthcare,MA,South,,,,,122,25,0,,,,,,,,,,
8701,C-0677076,CVS Pharmacy Pet and Animal Emerging Clinic,NJ,Northeast,Golden Retriever,,,,102,13,1,,,,,,,,,,
8702,C-5657240,Pfizer Laboratories Div Pfizer Pet and Animal Emerging Clinic,NJ,Northeast,Labrador Retriever,,,,85,24,1,,,,,,,,,,
8703,C-8471630,The Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,MI,Northeast,Bulldog,Scottish Fold,,,74,26,1,,,,,,,,,,
8704,C-2171304,NCS HealthCare of KY Inc dba Vangard Pet and Animal Emerging Clinic,VA,West,,,,,137,33,0,,,,,,,,,,
8705,C-7680367,Access Business Group Pet and Animal Emerging Clinic,ID,West,Golden Retriever,Sphynx,,,93,21,1,,,,,,,,,,
8706,C-8185040,L Perrigo Pet and Animal Emerging Clinic,DC,Northeast,,,Goldfish,African Gray Parrot,95,18,1,,,,,,,,,,
8707,C-7173048,Empack,CO,West,German Shepherd,,,,139,12,1,,,,,,,,,,
8708,C-4460888,Pharmacia and Upjohn Pet and Animal Emerging Clinic,MD,Northeast,Beagle,,,,112,30,0,,,,,,,,,,
8709,C-3982906,WOCKHARDT Pet and Animal Emerging Clinic,VA,West,,,,,128,25,0,,,,,,,,,,
8710,C-6796356,Solco healthcare U.S. Pet and Animal Emerging Clinic,NY,Northeast,Bulldog,Sphynx,,,142,18,1,,,,,,,,,,
8711,C-2227409,Delon Laboratories (1990) Pet and Animal Emerging Clinic,MS,West,,Scottish Fold,,,210,19,1,,,,,,,,,,
8712,C-9268257,Amerisource Pet and Animal Emerging Clinic,CT,Northeast,German Shepherd,,,,143,18,1,,,,,,,,,,
8713,C-9629736,U.S. Pet and Animal Emerging Clinic,PA,West,,Sphynx,,,128,22,1,,,,,,,,,,
8714,C-5601285,SJ Creations Pet and Animal Emerging Clinic,NJ,Northeast,Bulldog,,,,68,23,1,,,,,,,,,,
8715,C-4023413,Fresenius Kabi USA Pet and Animal Emerging Clinic,IN,West,Labrador Retriever,,,,115,25,0,,,,,,,,,,
8716,C-7363300,Allergy Laboratories Pet and Animal Emerging Clinic,CA,West,,American Bobtail,,,134,20,1,,,,,,,,,,
8717,C-5814177,Mechanical Servants Pet and Animal Emerging Clinic,DC,Northeast,,,,,133,17,1,,,,,,,,,,
8718,C-7186775,Kmart Pet and Animal Emerging Clinic,DC,Northeast,Golden Retriever,,Betta Fish,Parrotlet,113,17,1,,,,,,,,,,
8719,C-7355717,American Health Pet and Animal Emerging Clinic,FL,South,Golden Retriever,,,,161,16,1,,,,,,,,,,
8720,C-4668812,Physicians Total Care Pet and Animal Emerging Clinic,TN,South,Beagle,,,,51,23,1,,,,,,,,,,
8721,C-1375667,Whisk Products Pet and Animal Emerging Clinic,OK,Midwest,Bulldog,,,,96,16,1,,,,,,,,,,
8722,C-0190273,Alaven Pharmaceutical Pet and Animal Emerging Clinic,FL,South,German Shepherd,,,,71,21,1,,,,,,,,,,
8723,C-3829341,Walgreens,CA,West,,American Shorthair,,,72,23,1,,,,,,,,,,
8724,C-7183156,Conopco Inc. d/b/a Pet and Animal Emerging Clinic,OR,South,Labrador Retriever,,,,111,19,1,,,,,,,,,,
8725,C-3213706,Physicians Total Care Pet and Animal Emerging Clinic,OR,South,,,,,142,25,0,,,,,,,,,,
8726,C-6914919,McKesson Packaging Serivces a business unit of McKesson Pet and Animal Emerging Clinic,TX,South,Golden Retriever,,,,101,17,1,,,,,,,,,,
8727,C-8336775,RITE AID Pet and Animal Emerging Clinic,NY,Northeast,Beagle,,,,144,19,1,,,,,,,,,,
8728,C-5438026,SHISEIDO AMERICA Pet and Animal Emerging Clinic,WV,South,Beagle,,,,162,19,1,,,,,,,,,,
8729,C-5714113,Agbanga Karite LLC / EveryDay Shea / Alaffia Sustainable Skin Pet and Animal Emerging Clinic,IA,West,,,,,121,16,1,,,,,,,,,,
8730,C-4093014,Greenstone Pet and Animal Emerging Clinic,VA,West,Labrador Retriever,,,,109,17,1,,,,,,,,,,
8731,C-4801579,Energique Pet and Animal Emerging Clinic,TX,South,Labrador Retriever,Scottish Fold,,,119,17,1,,,,,,,,,,
8732,C-6388141,Meditrend Inc. DBA Progena Professional Pet and Animal Emerging Clinic,TX,South,Yorkshire Terrier,,,,143,21,1,,,,,,,,,,
8733,C-0272807,St Marys Medical Park Pet and Animal Emerging Clinic,CA,West,Yorkshire Terrier,,Betta Fish,Parrotlet,145,21,1,,,,,,,,,,
8734,C-2860760,Physicians Total Care Pet and Animal Emerging Clinic,OH,Northeast,Yorkshire Terrier,,,,131,25,0,,,,,,,,,,
8735,C-7129435,LG Household and Healthcare Pet and Animal Emerging Clinic,FL,South,Beagle,,,,138,11,1,,,,,,,,,,
8736,C-0360448,REMEDYREPACK Pet and Animal Emerging Clinic,IN,West,,,,,172,26,0,,,,,,,,,,
8737,C-3337444,Barr Laboratories Pet and Animal Emerging Clinic,IL,West,Golden Retriever,Siamese,,,152,28,0,,,,,,,,,,
8738,C-4225828,Nelco Laboratories Pet and Animal Emerging Clinic,RI,Northeast,Bulldog,American Shorthair,,,111,14,1,,,,,,,,,,
8739,C-5741001,AvKARE Pet and Animal Emerging Clinic,KS,South,,,Cory Catfish,Dove,181,20,1,,,,,,,,,,
8740,C-6575705,Vivier Pharma Pet and Animal Emerging Clinic,AK,#N/A,,American Shorthair,,,96,12,1,,,,,,,,,,
8741,C-6026626,Mycone Dental Supply Co. Inc DBA Keystone Industries and Deepak Products Pet and Animal Emerging Clinic,FL,South,Bulldog,,,,101,21,1,,,,,,,,,,
8742,C-4936699,Alvogen Pet and Animal Emerging Clinic,OK,Midwest,Labrador Retriever,Persian,,,119,19,1,,,,,,,,,,
8743,C-6864956,Ningbo Meiduo General Products Co. Pet and Animal Emerging Clinic,FL,South,,,,,94,13,1,,,,,,,,,,
8744,C-4080038,Lake Erie Medical DBA Quality Care Products Pet and Animal Emerging Clinic,AZ,West,Yorkshire Terrier,,,,100,15,1,,,,,,,,,,
8745,C-6902175,SESVALIA USA Pet and Animal Emerging Clinic,AZ,West,Beagle,,,,79,19,1,,,,,,,,,,
8746,C-0303641,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,Yorkshire Terrier,,,,126,14,1,,,,,,,,,,
8747,C-7094024,Jubilant HollisterStier Pet and Animal Emerging Clinic,NC,West,Beagle,,,,88,13,1,,,,,,,,,,
8748,C-9070137,Laboratoires Clarins Pet and Animal Emerging Clinic,NV,Northeast,Bulldog,,Cory Catfish,Finch,201,20,1,,,,,,,,,,
8749,C-8822018,MAKEUP ART Pet and Animal Emerging Clinic,CA,West,German Shepherd,,,,111,26,0,,,,,,,,,,
8750,C-5030646,Physicians Total Care Pet and Animal Emerging Clinic,NY,Northeast,Golden Retriever,American Shorthair,,,52,13,1,,,,,,,,,,
8751,C-0905807,West-ward Pharmaceutical Pet and Animal Emerging Clinic,GA,South,Beagle,,,,145,23,1,,,,,,,,,,
8752,C-2118723,Markwins Beauty Products Pet and Animal Emerging Clinic,WI,South,,,,,118,24,1,,,,,,,,,,
8753,C-5117804,NASH-FINCH Pet and Animal Emerging Clinic,IL,West,,,,,139,17,1,,,,,,,,,,
8754,C-0007799,Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,PA,West,,Maine Coone,,,85,23,1,,,,,,,,,,
8755,C-7032303,Cephalon Pet and Animal Emerging Clinic,DC,Northeast,,,,,155,25,0,,,,,,,,,,
8756,C-4646107,STAT Rx USA Pet and Animal Emerging Clinic,NY,Northeast,,Sphynx,,,91,20,1,,,,,,,,,,
8757,C-0009958,Colgate Oral Pharmaceuticals Pet and Animal Emerging Clinic,OK,Midwest,Labrador Retriever,,,,91,29,1,,,,,,,,,,
8758,C-2961266,B. Braun Medical Pet and Animal Emerging Clinic,FL,South,,,Angelfish,African Gray Parrot,125,26,0,,,,,,,,,,
8759,C-5284095,Sandoz Pet and Animal Emerging Clinic,AZ,West,,,,,154,28,0,,,,,,,,,,
8760,C-4266841,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,German Shepherd,,,,127,18,1,,,,,,,,,,
8761,C-4563046,AAA Pharmaceutical Pet and Animal Emerging Clinic,IL,West,,,,,148,25,0,,,,,,,,,,
8762,C-3060634,Cargo Cosmetics Pet and Animal Emerging Clinic,CA,West,Labrador Retriever,,,,104,22,1,,,,,,,,,,
8763,C-1765085,Sandoz Pet and Animal Emerging Clinic,FL,South,,,,,61,17,1,,,,,,,,,,
8764,C-8640799,Bliss World Pet and Animal Emerging Clinic,OH,Northeast,,,,,136,22,1,,,,,,,,,,
8765,C-8522107,Apotex Pet and Animal Emerging Clinic,VA,West,Boxer,,,,107,29,0,,,,,,,,,,
8766,C-0258802,Amneal Pharmaceuticals of New York Pet and Animal Emerging Clinic,IN,West,Labrador Retriever,,,,144,15,1,,,,,,,,,,
8767,C-1184498,Reckitt Benckiser Pet and Animal Emerging Clinic,WV,South,Labrador Retriever,,,,116,21,1,,,,,,,,,,
8768,C-5679975,Kareway Product Pet and Animal Emerging Clinic,WI,South,,Siamese,,,116,29,0,,,,,,,,,,
8769,C-7407663,Mylan Pharmaceuticals Pet and Animal Emerging Clinic,TX,South,,,,,109,27,0,,,,,,,,,,
8770,C-3261951,ALK-Abello Pet and Animal Emerging Clinic,CA,West,Bulldog,American Shorthair,,,129,18,1,,,,,,,,,,
8771,C-6963787,U.S. Pet and Animal Emerging Clinic,CA,West,,Maine Coone,,,162,13,1,,,,,,,,,,
8772,C-2207742,Natural Health Pet and Animal Emerging Clinic,MA,South,Yorkshire Terrier,Maine Coone,,,121,26,0,,,,,,,,,,
8773,C-5248067,Physicians Total Care Pet and Animal Emerging Clinic,TX,South,German Shepherd,,,,161,28,0,,,,,,,,,,
8774,C-4274952,Physicians Total Care Pet and Animal Emerging Clinic,MN,South,Yorkshire Terrier,Sphynx,,,99,14,1,,,,,,,,,,
8775,C-2706989,Washington Homeopathic Pet and Animal Emerging Clinic,OH,Northeast,Bulldog,Scottish Fold,,,113,13,1,,,,,,,,,,
8776,C-8890710,Novartis Consumer Health Pet and Animal Emerging Clinic,TX,South,,Sphynx,,,121,20,1,,,,,,,,,,
8777,C-1180448,HOMEOLAB USA Pet and Animal Emerging Clinic,IA,West,Beagle,,,,127,19,1,,,,,,,,,,
8778,C-2606141,Genzyme Pet and Animal Emerging Clinic,OR,South,,,,,79,19,1,,,,,,,,,,
8779,C-8021177,Western Family Foods Pet and Animal Emerging Clinic,MN,South,Bulldog,American Shorthair,,,126,24,1,,,,,,,,,,
8780,C-9661319,Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,DC,Northeast,,,,,208,16,1,,,,,,,,,,
8781,C-1932107,Dolgencorp Pet and Animal Emerging Clinic,LA,South,,,,,138,22,1,,,,,,,,,,
8782,C-2858310,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,Beagle,,,,110,22,1,,,,,,,,,,
8783,C-4761042,Heckman Healthcare Service & Supplies Pet and Animal Emerging Clinic,CA,West,Boxer,,,,176,22,1,,,,,,,,,,
8784,C-9528941,Cobalt Laboratories Pet and Animal Emerging Clinic,NC,West,,,,,113,21,1,,,,,,,,,,
8785,C-1220473,Coastal Welding Supply Pet and Animal Emerging Clinic,NV,Northeast,Beagle,,,,155,15,1,,,,,,,,,,
8786,C-8273749,Valu Merchandisers Pet and Animal Emerging Clinic,OK,Midwest,Boxer,,,,143,17,1,,,,,,,,,,
8787,C-1300637,Airgas-West Pet and Animal Emerging Clinic,CO,West,Boxer,,,,119,17,1,,,,,,,,,,
8788,C-5476343,Dolgencorp Pet and Animal Emerging Clinic,VA,West,German Shepherd,Siamese,,,135,13,1,,,,,,,,,,
8789,C-0237977,CVS Pharmacy Pet and Animal Emerging Clinic,MD,Northeast,,,Guppy,Lovebird,83,22,1,,,,,,,,,,
8790,C-2927333,Cardinal Pet and Animal Emerging Clinic,CA,West,Golden Retriever,,,,181,23,1,,,,,,,,,,
8791,C-4161281,PD-Rx Pharmaceuticals Pet and Animal Emerging Clinic,TX,South,,Sphynx,Goldfish,Finch,101,21,1,,,,,,,,,,
8792,C-5970748,Prime Enterprises Pet and Animal Emerging Clinic,CO,West,,,,,161,20,1,,,,,,,,,,
8793,C-7650240,Boca Pharmacal Pet and Animal Emerging Clinic,TX,South,,,,,143,25,0,,,,,,,,,,
8794,C-1484172,Topco Associates Pet and Animal Emerging Clinic,NM,Northeast,,,,,189,25,0,,,,,,,,,,
8795,C-6941229,Walgreens,IA,West,,,,,137,24,1,,,,,,,,,,
8796,C-7258806,Mylan Institutional Pet and Animal Emerging Clinic,CA,West,,,,,110,20,1,,,,,,,,,,
8797,C-6692908,Pharmacia and Upjohn Pet and Animal Emerging Clinic,OK,Midwest,German Shepherd,,,,132,14,1,,,,,,,,,,
8798,C-9744420,Taro Pharmaceuticals U.S.A. Pet and Animal Emerging Clinic,NE,West,,,,,111,13,1,,,,,,,,,,
8799,C-8350481,DSHealthcare,MA,South,Boxer,Siamese,,,152,22,1,,,,,,,,,,
8800,C-0677076,CVS Pharmacy Pet and Animal Emerging Clinic,NJ,Northeast,Golden Retriever,Persian,,,113,20,1,,,,,,,,,,
8801,C-5657240,Pfizer Laboratories Div Pfizer Pet and Animal Emerging Clinic,NJ,Northeast,Labrador Retriever,,,,103,21,1,,,,,,,,,,
8802,C-8471630,The Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,MI,Northeast,,,,,118,21,1,,,,,,,,,,
8803,C-2171304,NCS HealthCare of KY Inc dba Vangard Pet and Animal Emerging Clinic,VA,West,German Shepherd,Scottish Fold,,,131,32,0,,,,,,,,,,
8804,C-7680367,Access Business Group Pet and Animal Emerging Clinic,ID,West,Bulldog,,,,129,9,1,,,,,,,,,,
8805,C-8185040,L Perrigo Pet and Animal Emerging Clinic,DC,Northeast,Bulldog,,,,105,15,1,,,,,,,,,,
8806,C-7173048,Empack,CO,West,German Shepherd,,,,116,9,1,,,,,,,,,,
8807,C-4460888,Pharmacia and Upjohn Pet and Animal Emerging Clinic,MD,Northeast,,,,,145,17,1,,,,,,,,,,
8808,C-3982906,WOCKHARDT Pet and Animal Emerging Clinic,VA,West,German Shepherd,American Bobtail,,,89,22,1,,,,,,,,,,
8809,C-6796356,Solco healthcare U.S. Pet and Animal Emerging Clinic,NY,Northeast,Beagle,,,,122,25,0,,,,,,,,,,
8810,C-2227409,Delon Laboratories (1990) Pet and Animal Emerging Clinic,MS,West,Bulldog,Scottish Fold,,,141,13,1,,,,,,,,,,
8811,C-9268257,Amerisource Pet and Animal Emerging Clinic,CT,Northeast,,,Guppy,Parrotlet,120,20,1,,,,,,,,,,
8812,C-9629736,U.S. Pet and Animal Emerging Clinic,PA,West,German Shepherd,Persian,,,82,13,1,,,,,,,,,,
8813,C-5601285,SJ Creations Pet and Animal Emerging Clinic,NJ,Northeast,,,,,116,24,1,,,,,,,,,,
8814,C-4023413,Fresenius Kabi USA Pet and Animal Emerging Clinic,IN,West,Golden Retriever,Maine Coone,,,83,26,1,,,,,,,,,,
8815,C-7363300,Allergy Laboratories Pet and Animal Emerging Clinic,CA,West,Boxer,,,,122,22,1,,,,,,,,,,
8816,C-5814177,Mechanical Servants Pet and Animal Emerging Clinic,DC,Northeast,Bulldog,,,,132,16,1,,,,,,,,,,
8817,C-7186775,Kmart Pet and Animal Emerging Clinic,DC,Northeast,Boxer,,,,113,26,0,,,,,,,,,,
8818,C-7355717,American Health Pet and Animal Emerging Clinic,FL,South,,,,,99,21,1,,,,,,,,,,
8819,C-4668812,Physicians Total Care Pet and Animal Emerging Clinic,TN,South,German Shepherd,Persian,,,114,24,1,,,,,,,,,,
8820,C-1375667,Whisk Products Pet and Animal Emerging Clinic,OK,Midwest,Labrador Retriever,,,,137,21,1,,,,,,,,,,
8821,C-0190273,Alaven Pharmaceutical Pet and Animal Emerging Clinic,FL,South,Boxer,Persian,,,164,17,1,,,,,,,,,,
8822,C-3829341,Walgreens,CA,West,German Shepherd,,,,134,12,1,,,,,,,,,,
8823,C-7183156,Conopco Inc. d/b/a Pet and Animal Emerging Clinic,OR,South,Yorkshire Terrier,,,,149,17,1,,,,,,,,,,
8824,C-3213706,Physicians Total Care Pet and Animal Emerging Clinic,OR,South,Beagle,,,,103,19,1,,,,,,,,,,
8825,C-6914919,McKesson Packaging Serivces a business unit of McKesson Pet and Animal Emerging Clinic,TX,South,German Shepherd,Siamese,,,159,14,1,,,,,,,,,,
8826,C-8336775,RITE AID Pet and Animal Emerging Clinic,NY,Northeast,,,,,113,18,1,,,,,,,,,,
8827,C-5438026,SHISEIDO AMERICA Pet and Animal Emerging Clinic,WV,South,,,,,170,16,1,,,,,,,,,,
8828,C-5714113,Agbanga Karite LLC / EveryDay Shea / Alaffia Sustainable Skin Pet and Animal Emerging Clinic,IA,West,,,,,149,27,0,,,,,,,,,,
8829,C-4093014,Greenstone Pet and Animal Emerging Clinic,VA,West,,,,,94,19,1,,,,,,,,,,
8830,C-4801579,Energique Pet and Animal Emerging Clinic,TX,South,,,Goldfish,Finch,129,22,1,,,,,,,,,,
8831,C-6388141,Meditrend Inc. DBA Progena Professional Pet and Animal Emerging Clinic,TX,South,,American Shorthair,,,161,22,1,,,,,,,,,,
8832,C-0272807,St Marys Medical Park Pet and Animal Emerging Clinic,CA,West,,,,,131,26,0,,,,,,,,,,
8833,C-2860760,Physicians Total Care Pet and Animal Emerging Clinic,OH,Northeast,Labrador Retriever,,,,99,18,1,,,,,,,,,,
8834,C-7129435,LG Household and Healthcare Pet and Animal Emerging Clinic,FL,South,,,,,115,21,1,,,,,,,,,,
8835,C-0360448,REMEDYREPACK Pet and Animal Emerging Clinic,IN,West,Boxer,,,,126,21,1,,,,,,,,,,
8836,C-3337444,Barr Laboratories Pet and Animal Emerging Clinic,IL,West,Bulldog,,,,107,25,0,,,,,,,,,,
8837,C-4225828,Nelco Laboratories Pet and Animal Emerging Clinic,RI,Northeast,,Maine Coone,,,88,20,1,,,,,,,,,,
8838,C-5741001,AvKARE Pet and Animal Emerging Clinic,KS,South,Boxer,Siamese,,,112,30,0,,,,,,,,,,
8839,C-6575705,Vivier Pharma Pet and Animal Emerging Clinic,AK,#N/A,Boxer,,,,105,33,0,,,,,,,,,,
8840,C-6026626,Mycone Dental Supply Co. Inc DBA Keystone Industries and Deepak Products Pet and Animal Emerging Clinic,FL,South,,,,,93,17,1,,,,,,,,,,
8841,C-4936699,Alvogen Pet and Animal Emerging Clinic,OK,Midwest,German Shepherd,,,,117,26,0,,,,,,,,,,
8842,C-6864956,Ningbo Meiduo General Products Co. Pet and Animal Emerging Clinic,FL,South,,,,,138,24,1,,,,,,,,,,
8843,C-4080038,Lake Erie Medical DBA Quality Care Products Pet and Animal Emerging Clinic,AZ,West,,,,,176,19,1,,,,,,,,,,
8844,C-6902175,SESVALIA USA Pet and Animal Emerging Clinic,AZ,West,,,,,119,17,1,,,,,,,,,,
8845,C-0303641,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,Boxer,Sphynx,,,116,13,1,,,,,,,,,,
8846,C-7094024,Jubilant HollisterStier Pet and Animal Emerging Clinic,NC,West,Bulldog,,,,68,23,1,,,,,,,,,,
8847,C-9070137,Laboratoires Clarins Pet and Animal Emerging Clinic,NV,Northeast,Bulldog,,,,143,28,0,,,,,,,,,,
8848,C-8822018,MAKEUP ART Pet and Animal Emerging Clinic,CA,West,,,,,149,21,1,,,,,,,,,,
8849,C-5030646,Physicians Total Care Pet and Animal Emerging Clinic,NY,Northeast,,,Goldfish,Parrotlet,113,17,1,,,,,,,,,,
8850,C-0905807,West-ward Pharmaceutical Pet and Animal Emerging Clinic,GA,South,,,,,91,21,1,,,,,,,,,,
8851,C-2118723,Markwins Beauty Products Pet and Animal Emerging Clinic,WI,South,Yorkshire Terrier,Siamese,,,109,21,1,,,,,,,,,,
8852,C-5117804,NASH-FINCH Pet and Animal Emerging Clinic,IL,West,,Maine Coone,,,146,24,1,,,,,,,,,,
8853,C-0007799,Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,PA,West,Bulldog,,,,93,22,1,,,,,,,,,,
8854,C-7032303,Cephalon Pet and Animal Emerging Clinic,DC,Northeast,Bulldog,,,,102,18,1,,,,,,,,,,
8855,C-4646107,STAT Rx USA Pet and Animal Emerging Clinic,NY,Northeast,Bulldog,Siamese,,,166,16,1,,,,,,,,,,
8856,C-0009958,Colgate Oral Pharmaceuticals Pet and Animal Emerging Clinic,OK,Midwest,Labrador Retriever,,,,143,20,1,,,,,,,,,,
8857,C-2961266,B. Braun Medical Pet and Animal Emerging Clinic,FL,South,,,,,132,26,0,,,,,,,,,,
8858,C-5284095,Sandoz Pet and Animal Emerging Clinic,AZ,West,,,,,122,26,0,,,,,,,,,,
8859,C-4266841,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,,American Bobtail,,,127,10,1,,,,,,,,,,
8860,C-4563046,AAA Pharmaceutical Pet and Animal Emerging Clinic,IL,West,Golden Retriever,,,,147,22,1,,,,,,,,,,
8861,C-3060634,Cargo Cosmetics Pet and Animal Emerging Clinic,CA,West,Yorkshire Terrier,American Shorthair,,,156,11,1,,,,,,,,,,
8862,C-1765085,Sandoz Pet and Animal Emerging Clinic,FL,South,,Persian,,,147,14,1,,,,,,,,,,
8863,C-8640799,Bliss World Pet and Animal Emerging Clinic,OH,Northeast,,,,,101,14,1,,,,,,,,,,
8864,C-8522107,Apotex Pet and Animal Emerging Clinic,VA,West,Golden Retriever,Sphynx,Guppy,Dove,140,26,0,,,,,,,,,,
8865,C-0258802,Amneal Pharmaceuticals of New York Pet and Animal Emerging Clinic,IN,West,Labrador Retriever,,,,110,12,1,,,,,,,,,,
8866,C-1184498,Reckitt Benckiser Pet and Animal Emerging Clinic,WV,South,Beagle,,,,114,23,1,,,,,,,,,,
8867,C-5679975,Kareway Product Pet and Animal Emerging Clinic,WI,South,,,,,160,19,1,,,,,,,,,,
8868,C-7407663,Mylan Pharmaceuticals Pet and Animal Emerging Clinic,TX,South,Beagle,,,,101,8,1,,,,,,,,,,
8869,C-3261951,ALK-Abello Pet and Animal Emerging Clinic,CA,West,,,,,117,4,1,,,,,,,,,,
8870,C-6963787,U.S. Pet and Animal Emerging Clinic,CA,West,,American Bobtail,Goldfish,African Gray Parrot,89,22,1,,,,,,,,,,
8871,C-2207742,Natural Health Pet and Animal Emerging Clinic,MA,South,Yorkshire Terrier,,,,117,14,1,,,,,,,,,,
8872,C-5248067,Physicians Total Care Pet and Animal Emerging Clinic,TX,South,Boxer,Sphynx,,,135,14,1,,,,,,,,,,
8873,C-4274952,Physicians Total Care Pet and Animal Emerging Clinic,MN,South,Beagle,,,,132,19,1,,,,,,,,,,
8874,C-2706989,Washington Homeopathic Pet and Animal Emerging Clinic,OH,Northeast,Yorkshire Terrier,,,,118,15,1,,,,,,,,,,
8875,C-8890710,Novartis Consumer Health Pet and Animal Emerging Clinic,TX,South,,,,,131,19,1,,,,,,,,,,
8876,C-1180448,HOMEOLAB USA Pet and Animal Emerging Clinic,IA,West,Boxer,Maine Coone,,,144,18,1,,,,,,,,,,
8877,C-2606141,Genzyme Pet and Animal Emerging Clinic,OR,South,Boxer,,,,82,12,1,,,,,,,,,,
8878,C-8021177,Western Family Foods Pet and Animal Emerging Clinic,MN,South,Golden Retriever,,,,119,13,1,,,,,,,,,,
8879,C-9661319,Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,DC,Northeast,Boxer,,,,116,17,1,,,,,,,,,,
8880,C-1932107,Dolgencorp Pet and Animal Emerging Clinic,LA,South,,Persian,,,149,27,0,,,,,,,,,,
8881,C-2858310,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,,Persian,,,162,16,1,,,,,,,,,,
8882,C-4761042,Heckman Healthcare Service & Supplies Pet and Animal Emerging Clinic,CA,West,Yorkshire Terrier,Scottish Fold,,,154,23,1,,,,,,,,,,
8883,C-9528941,Cobalt Laboratories Pet and Animal Emerging Clinic,NC,West,,Siamese,,,75,15,1,,,,,,,,,,
8884,C-1220473,Coastal Welding Supply Pet and Animal Emerging Clinic,NV,Northeast,Yorkshire Terrier,Sphynx,,,152,17,1,,,,,,,,,,
